RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
394648,76,"Greensboro, NC",msa,NC,29.0,24.0,21.0,21.0,21.0,23.0,23.0,33.0,40.0,40.0,38.0,38.0,41.0,39.0,37.0,38.0,40.0,40.0,40.0,39.0,40.0,40.0,38.0,39.0,42.0,37.0,38.0,39.0,42.0,40.0,41.0,40.0,41.0,41.0,40.0,41.0,43.0,40.0,35.0,38.0,38.0,40.0,38.0,40.0,40.0,39.0,38.0,40.0,42.0,37.0,36.0,35.0,36.0,36.0,36.0,35.0,36.0,35.0,36.0,34.0,37.0,34.0,34.0
395134,77,"Stockton, CA",msa,CA,35.0,32.0,32.0,34.0,33.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,35.0,32.0,33.0,33.0,35.0,35.0,34.0,35.0,37.0,35.0,34.0,35.0,36.0,34.0,33.0,36.0,35.0,35.0,37.0,38.0,37.0,37.0,38.0,39.0,40.0,35.0,34.0,33.0,34.0,33.0,35.0,33.0,34.0,34.0,33.0,35.0,34.0,31.0,28.0,29.0,29.0,30.0,32.0,27.0,28.0,31.0,28.0,28.0,31.0,30.0,30.0
394440,78,"Cape Coral, FL",msa,FL,42.0,37.0,38.0,40.0,42.0,44.0,45.0,44.0,42.0,43.0,42.0,42.0,43.0,39.0,40.0,43.0,45.0,45.0,43.0,43.0,44.0,42.0,41.0,42.0,44.0,38.0,41.0,46.0,47.0,43.0,45.0,46.0,47.0,46.0,47.0,45.0,47.0,41.0,42.0,46.0,45.0,46.0,44.0,43.0,42.0,42.0,41.0,40.0,41.0,37.0,38.0,40.0,41.0,42.0,40.0,38.0,38.0,43.0,39.0,37.0,38.0,35.0,36.0
394399,79,"Boise City, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,28.0,30.0,30.0,30.0,31.0,31.0,31.0,32.0,35.0,31.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,30.0,29.0,28.0
394484,80,"Colorado Springs, CO",msa,CO,37.0,35.0,34.0,36.0,36.0,36.0,36.0,33.0,33.0,34.0,35.0,32.0,36.0,32.0,33.0,35.0,34.0,36.0,34.0,34.0,33.0,33.0,36.0,35.0,35.0,35.0,34.0,33.0,35.0,34.0,35.0,34.0,28.0,29.0,32.0,31.0,,,34.0,34.0,33.0,34.0,33.0,33.0,34.0,34.0,34.0,35.0,37.0,32.0,32.0,31.0,31.0,32.0,32.0,32.0,33.0,33.0,34.0,33.0,35.0,34.0,33.0
394798,81,"Little Rock, AR",msa,AR,42.0,36.0,29.0,32.0,36.0,33.0,31.0,33.0,30.0,30.0,29.0,30.0,26.0,31.0,29.0,19.0,24.0,36.0,38.0,38.0,36.0,48.0,63.0,49.0,42.0,34.0,43.0,39.0,36.0,47.0,43.0,42.0,17.0,33.0,41.0,44.0,39.0,45.0,65.0,71.0,51.0,14.0,27.0,32.0,36.0,35.0,33.0,34.0,36.0,33.0,32.0,33.0,32.0,33.0,34.0,31.0,32.0,30.0,29.0,28.0,31.0,29.0,28.0
394766,82,"Lakeland, FL",msa,FL,43.0,44.0,41.0,41.0,43.0,44.0,42.0,43.0,42.0,41.0,41.0,44.0,43.0,39.0,41.0,41.0,44.0,44.0,43.0,44.0,41.0,28.0,39.0,42.0,42.0,39.0,39.0,43.0,44.0,43.0,44.0,45.0,47.0,46.0,44.0,46.0,43.0,41.0,40.0,43.0,43.0,44.0,46.0,45.0,44.0,44.0,45.0,46.0,46.0,42.0,40.0,41.0,41.0,41.0,40.0,38.0,38.0,43.0,41.0,39.0,39.0,38.0,38.0
394304,83,"Akron, OH",msa,OH,27.0,26.0,25.0,26.0,27.0,28.0,26.0,25.0,28.0,27.0,27.0,26.0,30.0,26.0,26.0,27.0,29.0,29.0,27.0,25.0,27.0,26.0,27.0,27.0,31.0,29.0,31.0,31.0,33.0,33.0,35.0,34.0,34.0,36.0,37.0,37.0,29.0,33.0,39.0,40.0,40.0,41.0,40.0,40.0,41.0,40.0,40.0,42.0,41.0,39.0,37.0,36.0,37.0,37.0,36.0,37.0,36.0,36.0,34.0,35.0,35.0,34.0,34.0
394531,84,"Des Moines, IA",msa,IA,43.0,40.0,39.0,39.0,43.0,45.0,44.0,42.0,43.0,41.0,42.0,42.0,40.0,42.0,40.0,40.0,40.0,43.0,42.0,41.0,42.0,42.0,40.0,41.0,43.0,42.0,41.0,44.0,46.0,46.0,45.0,48.0,48.0,50.0,48.0,46.0,49.0,46.0,43.0,44.0,47.0,49.0,47.0,47.0,45.0,45.0,42.0,45.0,45.0,43.0,43.0,44.0,45.0,46.0,43.0,43.0,41.0,41.0,40.0,37.0,41.0,40.0,40.0
395115,85,"Springfield, MA",msa,MA,52.0,49.0,45.0,46.0,48.0,51.0,48.0,48.0,48.0,50.0,47.0,43.0,47.0,44.0,43.0,45.0,47.0,49.0,49.0,48.0,47.0,48.0,45.0,47.0,50.0,48.0,45.0,46.0,51.0,50.0,49.0,50.0,52.0,49.0,52.0,50.0,53.0,50.0,48.0,48.0,50.0,51.0,51.0,52.0,50.0,49.0,49.0,48.0,53.0,49.0,46.0,46.0,46.0,39.0,44.0,48.0,47.0,46.0,46.0,45.0,49.0,45.0,43.0
845159,86,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,32.0,54.0,53.0,51.0,55.0,58.0,61.0,64.0,64.0,57.0,58.0,67.0,63.0,60.0,59.0,58.0,58.0,59.0,51.0,55.0,54.0,56.0,57.0,54.0,53.0,44.0
394931,87,"Ogden, UT",msa,UT,29.0,32.0,30.0,29.0,27.0,25.0,29.0,27.0,28.0,29.0,28.0,27.0,31.0,27.0,27.0,30.0,30.0,32.0,32.0,28.0,31.0,30.0,29.0,30.0,32.0,28.0,28.0,31.0,33.0,33.0,33.0,35.0,33.0,35.0,36.0,31.0,,,27.0,29.0,27.0,28.0,28.0,27.0,28.0,29.0,29.0,30.0,30.0,27.0,26.0,25.0,27.0,27.0,28.0,27.0,28.0,27.0,27.0,27.0,30.0,29.0,28.0
394816,88,"Madison, WI",msa,WI,34.0,31.0,32.0,34.0,32.0,39.0,38.0,35.0,32.0,31.0,31.0,28.0,32.0,29.0,33.0,32.0,35.0,38.0,38.0,35.0,33.0,31.0,32.0,29.0,31.0,33.0,31.0,36.0,39.0,39.0,40.0,38.0,37.0,39.0,39.0,39.0,42.0,36.0,36.0,37.0,39.0,41.0,41.0,40.0,37.0,35.0,36.0,36.0,35.0,34.0,34.0,34.0,37.0,38.0,40.0,37.0,36.0,35.0,34.0,32.0,35.0,32.0,31.0
395235,89,"Winston, NC",msa,NC,25.0,23.0,19.0,20.0,21.0,20.0,22.0,33.0,40.0,40.0,41.0,39.0,43.0,37.0,38.0,39.0,40.0,42.0,41.0,39.0,41.0,40.0,39.0,40.0,43.0,38.0,38.0,40.0,42.0,42.0,40.0,41.0,42.0,41.0,41.0,42.0,43.0,40.0,37.0,37.0,38.0,42.0,39.0,41.0,39.0,39.0,38.0,39.0,43.0,38.0,38.0,35.0,37.0,37.0,37.0,35.0,35.0,36.0,38.0,37.0,37.0,34.0,34.0
394528,90,"Deltona, FL",msa,FL,43.0,40.0,40.0,38.0,44.0,48.0,45.0,34.0,39.0,41.0,43.0,41.0,39.0,38.0,36.0,40.0,38.0,40.0,42.0,43.0,45.0,31.0,38.0,42.0,43.0,40.0,40.0,42.0,42.0,40.0,42.0,44.0,43.0,45.0,44.0,43.0,38.0,38.0,41.0,37.0,38.0,41.0,42.0,41.0,43.0,40.0,40.0,42.0,41.0,38.0,38.0,40.0,40.0,41.0,39.0,38.0,38.0,41.0,38.0,37.0,35.0,34.0,34.0
395143,91,"Syracuse, NY",msa,NY,47.0,43.0,40.0,42.0,41.0,46.0,46.0,45.0,47.0,45.0,46.0,48.0,47.0,43.0,44.0,42.0,42.0,51.0,55.0,54.0,54.0,54.0,54.0,58.0,62.0,58.0,54.0,61.0,65.0,62.0,60.0,61.0,66.0,69.0,70.0,72.0,73.0,72.0,67.0,65.0,65.0,68.0,68.0,69.0,69.0,69.0,69.0,67.0,70.0,69.0,63.0,61.0,61.0,63.0,65.0,63.0,64.0,63.0,63.0,63.0,64.0,68.0,59.0
395006,92,"Provo, UT",msa,UT,29.0,30.0,29.0,28.0,28.0,28.0,30.0,30.0,29.0,32.0,30.0,33.0,34.0,32.0,31.0,31.0,29.0,30.0,31.0,31.0,31.0,32.0,31.0,33.0,30.0,28.0,31.0,32.0,33.0,32.0,35.0,33.0,34.0,35.0,32.0,33.0,,,26.0,28.0,28.0,28.0,27.0,28.0,28.0,29.0,29.0,30.0,30.0,27.0,26.0,26.0,26.0,27.0,28.0,27.0,26.0,27.0,28.0,26.0,30.0,27.0,27.0
395160,93,"Toledo, OH",msa,OH,44.0,40.0,38.0,39.0,41.0,42.0,43.0,42.0,41.0,40.0,41.0,41.0,41.0,41.0,37.0,39.0,39.0,40.0,42.0,41.0,43.0,40.0,39.0,41.0,43.0,39.0,39.0,43.0,45.0,44.0,45.0,47.0,43.0,43.0,44.0,46.0,46.0,43.0,42.0,42.0,41.0,43.0,45.0,43.0,44.0,45.0,45.0,45.0,46.0,42.0,38.0,38.0,36.0,39.0,38.0,39.0,39.0,39.0,40.0,39.0,41.0,35.0,40.0
395224,94,"Wichita, KS",msa,KS,37.0,36.0,37.0,38.0,38.0,36.0,37.0,34.0,37.0,35.0,40.0,36.0,39.0,37.0,34.0,35.0,38.0,38.0,38.0,36.0,38.0,37.0,39.0,39.0,37.0,36.0,39.0,37.0,38.0,39.0,42.0,41.0,41.0,43.0,43.0,42.0,,32.0,38.0,39.0,40.0,41.0,39.0,39.0,37.0,37.0,37.0,38.0,39.0,36.0,34.0,35.0,35.0,37.0,35.0,35.0,34.0,36.0,34.0,34.0,35.0,32.0,30.0
394549,95,"Durham, NC",msa,NC,42.0,40.0,35.0,37.0,38.0,40.0,39.0,37.0,38.0,39.0,38.0,37.0,39.0,37.0,37.0,36.0,38.0,41.0,39.0,38.0,40.0,39.0,38.0,39.0,43.0,38.0,39.0,43.0,41.0,40.0,40.0,40.0,39.0,40.0,38.0,39.0,41.0,37.0,36.0,36.0,37.0,39.0,36.0,36.0,36.0,37.0,35.0,36.0,39.0,34.0,32.0,34.0,33.0,34.0,34.0,35.0,34.0,35.0,35.0,35.0,37.0,34.0,33.0
394352,96,"Augusta, GA",msa,GA,,,,,,,,,,,42.0,36.0,26.0,26.0,28.0,30.0,33.0,16.0,30.0,34.0,37.0,36.0,33.0,35.0,38.0,34.0,36.0,38.0,42.0,41.0,40.0,41.0,43.0,42.0,41.0,39.0,44.0,43.0,40.0,42.0,40.0,40.0,39.0,39.0,39.0,39.0,40.0,41.0,45.0,43.0,40.0,42.0,41.0,39.0,40.0,39.0,38.0,38.0,38.0,37.0,41.0,37.0,35.0
394957,97,"Palm Bay, FL",msa,FL,37.0,35.0,37.0,37.0,39.0,40.0,40.0,38.0,38.0,36.0,37.0,36.0,32.0,32.0,36.0,38.0,40.0,41.0,39.0,38.0,41.0,39.0,39.0,38.0,36.0,35.0,34.0,37.0,37.0,36.0,36.0,40.0,32.0,37.0,41.0,41.0,40.0,39.0,40.0,43.0,43.0,40.0,41.0,40.0,42.0,40.0,39.0,40.0,41.0,40.0,38.0,37.0,38.0,38.0,38.0,35.0,35.0,38.0,35.0,34.0,35.0,34.0,34.0
394711,98,"Jackson, MS",msa,MS,37.0,36.0,35.0,34.0,37.0,39.0,39.0,40.0,40.0,42.0,39.0,39.0,40.0,40.0,37.0,39.0,41.0,42.0,39.0,38.0,41.0,39.0,39.0,39.0,37.0,38.0,36.0,40.0,41.0,41.0,43.0,41.0,45.0,44.0,43.0,45.0,42.0,45.0,43.0,43.0,41.0,43.0,43.0,41.0,40.0,41.0,39.0,39.0,42.0,39.0,37.0,38.0,39.0,41.0,37.0,38.0,39.0,34.0,35.0,37.0,36.0,37.0,36.0
394666,99,"Harrisburg, PA",msa,PA,47.0,41.0,39.0,43.0,43.0,48.0,47.0,46.0,45.0,45.0,45.0,42.0,43.0,44.0,43.0,44.0,45.0,48.0,47.0,45.0,45.0,44.0,45.0,43.0,45.0,46.0,43.0,49.0,,53.0,46.0,51.0,48.0,32.0,44.0,51.0,52.0,47.0,44.0,46.0,47.0,48.0,48.0,48.0,49.0,49.0,48.0,46.0,50.0,47.0,42.0,42.0,45.0,45.0,45.0,45.0,43.0,42.0,43.0,42.0,43.0,40.0,40.0
395113,100,"Spokane, WA",msa,WA,31.0,28.0,30.0,28.0,27.0,28.0,30.0,25.0,25.0,23.0,24.0,25.0,27.0,25.0,25.0,25.0,26.0,27.0,28.0,26.0,34.0,37.0,36.0,38.0,36.0,33.0,35.0,36.0,37.0,35.0,37.0,36.0,37.0,40.0,39.0,37.0,25.0,31.0,35.0,34.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,35.0,36.0,33.0,30.0,30.0,31.0,32.0,31.0,31.0,32.0,32.0,31.0,32.0,33.0,30.0,33.0
395075,101,"Scranton, PA",msa,PA,,,,,,,,,,,,,,40.0,40.0,46.0,38.0,48.0,48.0,46.0,49.0,50.0,47.0,49.0,50.0,47.0,49.0,48.0,57.0,69.0,47.0,60.0,55.0,59.0,63.0,60.0,54.0,45.0,48.0,51.0,56.0,56.0,53.0,56.0,44.0,44.0,29.0,42.0,52.0,52.0,49.0,48.0,48.0,49.0,49.0,46.0,46.0,45.0,47.0,44.0,45.0,43.0,41.0
394460,102,"Chattanooga, TN",msa,TN,38.0,36.0,35.0,36.0,38.0,38.0,39.0,35.0,37.0,36.0,37.0,38.0,38.0,36.0,34.0,35.0,38.0,39.0,38.0,37.0,38.0,38.0,36.0,37.0,39.0,36.0,36.0,38.0,39.0,39.0,38.0,40.0,40.0,40.0,40.0,41.0,41.0,39.0,38.0,39.0,37.0,40.0,40.0,40.0,38.0,40.0,39.0,41.0,43.0,38.0,37.0,39.0,36.0,39.0,36.0,36.0,36.0,35.0,37.0,35.0,37.0,33.0,33.0
394871,103,"Modesto, CA",msa,CA,36.0,34.0,34.0,36.0,34.0,34.0,35.0,33.0,33.0,33.0,35.0,35.0,36.0,33.0,31.0,33.0,35.0,35.0,36.0,36.0,35.0,35.0,36.0,37.0,37.0,34.0,35.0,36.0,38.0,35.0,38.0,38.0,40.0,38.0,39.0,38.0,38.0,35.0,34.0,34.0,33.0,33.0,32.0,33.0,33.0,34.0,34.0,35.0,33.0,31.0,29.0,29.0,29.0,30.0,31.0,29.0,30.0,31.0,28.0,29.0,32.0,29.0,28.0
394768,104,"Lancaster, PA",msa,PA,44.0,44.0,41.0,46.0,41.0,45.0,47.0,46.0,46.0,45.0,44.0,44.0,45.0,46.0,44.0,44.0,46.0,46.0,47.0,47.0,48.0,45.0,46.0,45.0,45.0,45.0,46.0,49.0,55.0,47.0,45.0,50.0,50.0,,,48.0,50.0,46.0,46.0,46.0,46.0,47.0,48.0,48.0,47.0,47.0,46.0,45.0,48.0,45.0,42.0,42.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,42.0,44.0,42.0,38.0
394997,105,"Portland, ME",msa,ME,53.0,47.0,44.0,47.0,44.0,50.0,44.0,45.0,48.0,43.0,45.0,35.0,41.0,44.0,40.0,42.0,42.0,42.0,42.0,40.0,43.0,42.0,41.0,42.0,46.0,42.0,39.0,38.0,40.0,43.0,37.0,40.0,29.0,38.0,46.0,50.0,52.0,47.0,45.0,45.0,46.0,25.0,37.0,43.0,45.0,43.0,42.0,44.0,46.0,44.0,40.0,38.0,39.0,40.0,39.0,40.0,41.0,39.0,41.0,42.0,42.0,38.0,37.0
395245,106,"Youngstown, OH",msa,OH,27.0,26.0,23.0,26.0,25.0,25.0,27.0,27.0,27.0,26.0,25.0,26.0,23.0,26.0,24.0,24.0,27.0,26.0,26.0,25.0,28.0,26.0,27.0,29.0,30.0,31.0,30.0,33.0,36.0,33.0,34.0,35.0,35.0,38.0,38.0,39.0,33.0,36.0,43.0,43.0,43.0,44.0,45.0,43.0,44.0,43.0,42.0,42.0,45.0,42.0,39.0,40.0,40.0,40.0,41.0,39.0,40.0,40.0,38.0,40.0,40.0,38.0,36.0
394770,107,"Lansing, MI",msa,MI,34.0,31.0,31.0,32.0,33.0,33.0,37.0,33.0,35.0,34.0,32.0,34.0,39.0,35.0,30.0,31.0,32.0,32.0,33.0,32.0,32.0,31.0,32.0,34.0,32.0,31.0,29.0,36.0,41.0,36.0,36.0,39.0,39.0,36.0,38.0,39.0,38.0,37.0,44.0,43.0,38.0,42.0,40.0,38.0,36.0,37.0,37.0,40.0,47.0,44.0,41.0,43.0,39.0,43.0,43.0,41.0,43.0,41.0,41.0,41.0,42.0,39.0,37.0
394590,108,"Fayetteville, AR",msa,AR,41.0,40.0,40.0,25.0,32.0,40.0,42.0,49.0,51.0,44.0,40.0,38.0,41.0,40.0,38.0,37.0,42.0,40.0,44.0,40.0,42.0,40.0,39.0,44.0,41.0,39.0,41.0,42.0,41.0,45.0,42.0,44.0,42.0,44.0,43.0,40.0,49.0,38.0,45.0,36.0,42.0,40.0,38.0,36.0,33.0,36.0,42.0,36.0,38.0,37.0,40.0,32.0,35.0,37.0,36.0,34.0,36.0,38.0,36.0,33.0,36.0,34.0,34.0
394589,109,"Fayetteville, NC",msa,NC,41.0,38.0,36.0,37.0,39.0,41.0,41.0,38.0,40.0,42.0,38.0,36.0,37.0,38.0,37.0,36.0,39.0,40.0,41.0,38.0,40.0,38.0,40.0,40.0,42.0,39.0,39.0,41.0,43.0,44.0,43.0,42.0,42.0,42.0,41.0,41.0,43.0,40.0,39.0,40.0,41.0,42.0,43.0,41.0,42.0,42.0,42.0,41.0,43.0,40.0,37.0,37.0,37.0,37.0,37.0,35.0,36.0,36.0,36.0,35.0,35.0,34.0,35.0
394792,110,"Lexington, KY",msa,KY,44.0,39.0,41.0,42.0,43.0,45.0,44.0,43.0,42.0,40.0,40.0,41.0,42.0,40.0,39.0,42.0,41.0,43.0,45.0,42.0,43.0,44.0,44.0,45.0,47.0,41.0,42.0,49.0,49.0,47.0,47.0,49.0,50.0,50.0,48.0,49.0,50.0,48.0,47.0,46.0,45.0,45.0,48.0,45.0,43.0,42.0,42.0,43.0,44.0,38.0,38.0,37.0,38.0,42.0,43.0,41.0,39.0,40.0,42.0,41.0,41.0,38.0,38.0
394971,111,"Pensacola, FL",msa,FL,,,,,,,,,,,,,,,35.0,39.0,47.0,46.0,40.0,42.0,41.0,39.0,43.0,44.0,40.0,39.0,40.0,48.0,43.0,43.0,42.0,43.0,34.0,46.0,46.0,49.0,42.0,42.0,42.0,44.0,31.0,27.0,39.0,46.0,46.0,42.0,42.0,41.0,48.0,39.0,41.0,40.0,40.0,40.0,39.0,37.0,22.0,26.0,37.0,39.0,38.0,36.0,39.0
395068,112,"Santa Rosa, CA",msa,CA,32.0,29.0,27.0,27.0,27.0,29.0,30.0,28.0,29.0,30.0,30.0,30.0,33.0,31.0,28.0,28.0,30.0,29.0,32.0,30.0,31.0,32.0,34.0,34.0,35.0,33.0,30.0,33.0,32.0,30.0,32.0,32.0,35.0,35.0,33.0,32.0,33.0,30.0,31.0,27.0,29.0,29.0,30.0,29.0,30.0,28.0,30.0,32.0,32.0,25.0,25.0,25.0,26.0,25.0,26.0,25.0,27.0,25.0,24.0,25.0,25.0,26.0,23.0
395019,113,"Reno, NV",msa,NV,41.0,38.0,37.0,38.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,38.0,35.0,36.0,36.0,37.0,37.0,39.0,37.0,39.0,37.0,38.0,40.0,28.0,33.0,36.0,40.0,38.0,36.0,38.0,40.0,39.0,41.0,43.0,42.0,40.0,37.0,38.0,34.0,33.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,37.0,33.0,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,31.0,34.0,32.0,32.0
394698,114,"Huntsville, AL",msa,AL,,14.0,17.0,34.0,39.0,41.0,38.0,36.0,37.0,37.0,36.0,39.0,40.0,41.0,38.0,35.0,40.0,41.0,41.0,38.0,43.0,41.0,37.0,36.0,37.0,36.0,41.0,45.0,42.0,45.0,45.0,43.0,44.0,43.0,43.0,38.0,,,39.0,42.0,39.0,40.0,39.0,38.0,40.0,39.0,41.0,43.0,43.0,37.0,35.0,36.0,34.0,36.0,36.0,36.0,35.0,35.0,36.0,34.0,37.0,35.0,34.0
394995,115,"Port St. Lucie, FL",msa,FL,41.0,34.0,34.0,38.0,38.0,40.0,40.0,39.0,37.0,37.0,35.0,37.0,35.0,31.0,32.0,36.0,38.0,39.0,38.0,38.0,41.0,39.0,37.0,37.0,37.0,35.0,36.0,41.0,39.0,37.0,37.0,39.0,40.0,41.0,41.0,40.0,27.0,32.0,40.0,44.0,44.0,43.0,44.0,43.0,41.0,40.0,42.0,42.0,42.0,41.0,40.0,42.0,43.0,41.0,40.0,37.0,38.0,38.0,38.0,38.0,39.0,35.0,38.0
394898,117,"Myrtle Beach, SC",msa,SC,45.0,38.0,36.0,37.0,38.0,40.0,40.0,39.0,43.0,45.0,37.0,37.0,41.0,36.0,36.0,37.0,37.0,40.0,40.0,37.0,44.0,43.0,39.0,37.0,42.0,36.0,35.0,29.0,36.0,40.0,41.0,44.0,45.0,44.0,45.0,45.0,48.0,42.0,43.0,44.0,43.0,45.0,44.0,43.0,43.0,42.0,43.0,42.0,47.0,42.0,41.0,40.0,40.0,41.0,40.0,40.0,39.0,39.0,39.0,38.0,42.0,37.0,37.0
395116,118,"Springfield, MO",msa,MO,38.0,36.0,37.0,38.0,38.0,40.0,39.0,37.0,38.0,37.0,35.0,36.0,38.0,39.0,37.0,39.0,40.0,39.0,39.0,38.0,40.0,38.0,37.0,39.0,40.0,39.0,38.0,40.0,41.0,41.0,41.0,41.0,42.0,43.0,43.0,42.0,43.0,39.0,39.0,38.0,39.0,39.0,40.0,39.0,38.0,38.0,39.0,38.0,41.0,38.0,37.0,36.0,36.0,37.0,36.0,36.0,34.0,35.0,36.0,35.0,36.0,34.0,34.0
395195,119,"Visalia, CA",msa,CA,43.0,32.0,37.0,34.0,34.0,36.0,38.0,37.0,27.0,36.0,37.0,30.0,35.0,32.0,29.0,32.0,32.0,36.0,37.0,36.0,36.0,39.0,37.0,40.0,38.0,34.0,35.0,40.0,41.0,39.0,40.0,44.0,42.0,44.0,47.0,44.0,47.0,41.0,40.0,41.0,41.0,42.0,40.0,41.0,40.0,39.0,39.0,40.0,43.0,37.0,37.0,36.0,36.0,38.0,33.0,34.0,35.0,33.0,35.0,35.0,34.0,32.0,33.0
394746,120,"Killeen, TX",msa,TX,42.0,39.0,37.0,38.0,42.0,41.0,40.0,39.0,38.0,38.0,37.0,37.0,38.0,37.0,37.0,38.0,40.0,43.0,41.0,39.0,38.0,37.0,38.0,39.0,42.0,37.0,36.0,39.0,39.0,43.0,41.0,42.0,41.0,41.0,40.0,39.0,36.0,37.0,40.0,39.0,38.0,40.0,39.0,38.0,39.0,38.0,39.0,40.0,40.0,38.0,35.0,34.0,36.0,36.0,35.0,33.0,35.0,35.0,33.0,34.0,34.0,33.0,31.0
394338,121,"Asheville, NC",msa,NC,42.0,39.0,35.0,38.0,39.0,41.0,40.0,41.0,40.0,41.0,39.0,41.0,43.0,39.0,41.0,38.0,40.0,40.0,41.0,42.0,42.0,42.0,41.0,41.0,46.0,42.0,41.0,42.0,42.0,41.0,42.0,41.0,42.0,44.0,44.0,44.0,47.0,40.0,42.0,44.0,41.0,43.0,42.0,42.0,41.0,42.0,41.0,42.0,45.0,44.0,40.0,37.0,39.0,39.0,38.0,38.0,38.0,38.0,37.0,38.0,45.0,41.0,37.0
395244,122,"York, PA",msa,PA,45.0,38.0,40.0,44.0,43.0,45.0,47.0,47.0,46.0,45.0,43.0,43.0,46.0,46.0,39.0,42.0,43.0,45.0,46.0,44.0,45.0,44.0,44.0,47.0,47.0,44.0,43.0,46.0,57.0,49.0,46.0,50.0,48.0,37.0,46.0,52.0,54.0,49.0,46.0,46.0,46.0,50.0,49.0,50.0,49.0,51.0,49.0,49.0,52.0,45.0,43.0,43.0,43.0,45.0,46.0,46.0,43.0,43.0,42.0,42.0,44.0,40.0,39.0
395183,123,"Vallejo, CA",msa,CA,39.0,35.0,32.0,33.0,31.0,34.0,34.0,32.0,32.0,31.0,34.0,33.0,36.0,32.0,33.0,32.0,33.0,33.0,33.0,32.0,35.0,37.0,33.0,37.0,36.0,36.0,33.0,34.0,37.0,34.0,35.0,36.0,34.0,38.0,33.0,35.0,37.0,34.0,28.0,24.0,30.0,31.0,30.0,30.0,31.0,32.0,31.0,32.0,32.0,29.0,28.0,26.0,27.0,29.0,26.0,27.0,27.0,28.0,27.0,25.0,27.0,25.0,25.0
753917,124,"Santa Maria, CA",msa,CA,42.0,30.0,33.0,33.0,33.0,35.0,36.0,33.0,33.0,34.0,36.0,37.0,39.0,32.0,35.0,34.0,35.0,33.0,35.0,35.0,36.0,36.0,36.0,36.0,38.0,35.0,36.0,38.0,39.0,36.0,34.0,36.0,37.0,38.0,39.0,37.0,38.0,34.0,32.0,35.0,34.0,34.0,33.0,33.0,32.0,34.0,32.0,33.0,36.0,30.0,30.0,31.0,32.0,30.0,31.0,29.0,31.0,32.0,31.0,30.0,34.0,28.0,29.0
395050,125,"Salinas, CA",msa,CA,38.0,36.0,37.0,35.0,34.0,39.0,36.0,34.0,36.0,37.0,34.0,35.0,36.0,37.0,34.0,37.0,35.0,38.0,40.0,37.0,37.0,37.0,36.0,39.0,41.0,36.0,35.0,41.0,41.0,37.0,36.0,36.0,40.0,39.0,41.0,37.0,38.0,37.0,38.0,38.0,40.0,37.0,36.0,36.0,37.0,36.0,38.0,32.0,37.0,38.0,29.0,32.0,31.0,32.0,33.0,30.0,31.0,30.0,32.0,34.0,41.0,27.0,29.0
395048,126,"Salem, OR",msa,OR,38.0,34.0,32.0,35.0,35.0,35.0,36.0,34.0,36.0,35.0,36.0,35.0,36.0,32.0,32.0,34.0,36.0,33.0,29.0,35.0,38.0,39.0,37.0,39.0,44.0,34.0,34.0,36.0,37.0,37.0,39.0,38.0,40.0,41.0,42.0,40.0,26.0,27.0,37.0,38.0,37.0,39.0,40.0,39.0,38.0,37.0,37.0,38.0,38.0,38.0,34.0,34.0,33.0,33.0,34.0,33.0,32.0,33.0,30.0,33.0,35.0,33.0,32.0
394870,127,"Mobile, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,34.0,43.0,42.0,26.0,34.0,38.0,41.0,45.0,35.0,41.0,42.0,44.0,44.0,44.0,38.0,45.0,43.0,37.0,38.0,41.0,40.0,38.0,38.0,39.0,38.0,37.0,35.0,39.0,40.0,36.0
